time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-02 00:00:00+00:00,12,10,16,13
2023-02-03 00:00:00+00:00,16,11,23,15
2023-02-04 00:00:00+00:00,7,5,4,4
2023-02-05 00:00:00+00:00,3,3,1,1
2023-02-06 00:00:00+00:00,5,5,13,10
2023-02-07 00:00:00+00:00,14,6,10,9
2023-02-08 00:00:00+00:00,6,4,10,7
2023-02-09 00:00:00+00:00,4,4,12,11
2023-02-10 00:00:00+00:00,4,4,5,5
2023-02-11 00:00:00+00:00,5,5,7,4
2023-02-12 00:00:00+00:00,18,6,4,4
2023-02-13 00:00:00+00:00,5,5,24,7
2023-02-14 00:00:00+00:00,4,4,10,8
2023-02-15 00:00:00+00:00,6,5,3,2
