time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-17 00:00:00+00:00,10,8,15,4
2026-07-18 00:00:00+00:00,25,9,23,5
2026-07-19 00:00:00+00:00,21,8,66,6
2026-07-20 00:00:00+00:00,20,10,53,8
2026-07-21 00:00:00+00:00,12,11,26,4
2026-07-22 00:00:00+00:00,7,7,48,7
2026-07-23 00:00:00+00:00,17,8,169,7
2026-07-24 00:00:00+00:00,19,10,44,8
2026-07-25 00:00:00+00:00,21,12,63,7
2026-07-26 00:00:00+00:00,13,8,65,8
2026-07-27 00:00:00+00:00,21,11,55,3
2026-07-28 00:00:00+00:00,9,9,70,7
2026-07-29 00:00:00+00:00,20,14,79,11
2026-07-30 00:00:00+00:00,20,12,49,6
