time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-09 00:00:00+00:00,4,3,41,18
2024-07-10 00:00:00+00:00,3,3,33,13
2024-07-11 00:00:00+00:00,5,3,30,10
2024-07-12 00:00:00+00:00,2,2,74,4
2024-07-13 00:00:00+00:00,3,3,57,4
2024-07-14 00:00:00+00:00,4,3,244,8
2024-07-15 00:00:00+00:00,3,3,12,6
2024-07-16 00:00:00+00:00,3,2,7,4
2024-07-17 00:00:00+00:00,5,3,10,5
2024-07-18 00:00:00+00:00,5,5,66,7
2024-07-19 00:00:00+00:00,2,2,13,7
2024-07-20 00:00:00+00:00,5,5,11,5
2024-07-21 00:00:00+00:00,1,1,131,4
2024-07-22 00:00:00+00:00,1,1,59,7
