time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-22 00:00:00+00:00,7,7,29,9
2024-02-23 00:00:00+00:00,4,4,7,5
2024-02-24 00:00:00+00:00,4,4,8,4
2024-02-25 00:00:00+00:00,3,3,6,4
2024-02-26 00:00:00+00:00,6,6,13,8
2024-02-27 00:00:00+00:00,4,4,25,11
2024-02-28 00:00:00+00:00,3,3,73,8
2024-02-29 00:00:00+00:00,7,6,15,11
2024-03-01 00:00:00+00:00,4,4,20,13
2024-03-02 00:00:00+00:00,3,3,11,6
2024-03-03 00:00:00+00:00,4,4,12,8
2024-03-04 00:00:00+00:00,5,5,7,5
2024-03-05 00:00:00+00:00,4,4,15,8
2024-03-06 00:00:00+00:00,2,2,16,8
