time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-10 00:00:00+00:00,5,5,149,9
2025-11-11 00:00:00+00:00,24,12,107,5
2025-11-12 00:00:00+00:00,18,8,101,6
2025-11-13 00:00:00+00:00,6,6,5,4
2025-11-14 00:00:00+00:00,5,5,16,6
2025-11-15 00:00:00+00:00,7,6,12,3
2025-11-16 00:00:00+00:00,6,6,41,13
2025-11-17 00:00:00+00:00,7,7,45,10
2025-11-18 00:00:00+00:00,9,9,9,5
2025-11-19 00:00:00+00:00,8,7,3,3
2025-11-20 00:00:00+00:00,8,7,11,5
2025-11-21 00:00:00+00:00,6,5,14,9
2025-11-22 00:00:00+00:00,6,6,33,8
2025-11-23 00:00:00+00:00,3,3,30,11
