time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-05 00:00:00+00:00,7,4,42,6
2025-05-06 00:00:00+00:00,6,5,4,2
2025-05-07 00:00:00+00:00,4,4,169,5
2025-05-08 00:00:00+00:00,8,7,19,6
2025-05-09 00:00:00+00:00,12,9,16,7
2025-05-10 00:00:00+00:00,4,4,16,6
2025-05-11 00:00:00+00:00,14,10,33,6
2025-05-12 00:00:00+00:00,8,6,14,8
2025-05-13 00:00:00+00:00,7,4,13,9
2025-05-14 00:00:00+00:00,24,12,20,15
2025-05-15 00:00:00+00:00,12,8,22,10
2025-05-16 00:00:00+00:00,8,8,7,6
2025-05-17 00:00:00+00:00,8,7,24,8
2025-05-18 00:00:00+00:00,2,2,25,5
