time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-11 00:00:00+00:00,22,10,11,3
2026-03-12 00:00:00+00:00,15,7,11,7
2026-03-13 00:00:00+00:00,15,9,37,10
2026-03-14 00:00:00+00:00,10,6,23,6
2026-03-15 00:00:00+00:00,18,10,28,8
2026-03-16 00:00:00+00:00,15,11,15,6
2026-03-17 00:00:00+00:00,9,5,16,6
2026-03-18 00:00:00+00:00,21,9,10,8
2026-03-19 00:00:00+00:00,8,8,9,5
2026-03-20 00:00:00+00:00,14,6,59,5
2026-03-21 00:00:00+00:00,24,7,59,4
2026-03-22 00:00:00+00:00,16,8,164,9
2026-03-23 00:00:00+00:00,10,6,77,8
2026-03-24 00:00:00+00:00,8,8,25,7
