time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-09 00:00:00+00:00,3,3,15,9
2024-10-10 00:00:00+00:00,4,3,13,6
2024-10-11 00:00:00+00:00,1,1,8,4
2024-10-12 00:00:00+00:00,1,1,32,7
2024-10-13 00:00:00+00:00,3,3,116,6
2024-10-14 00:00:00+00:00,2,2,14,6
2024-10-15 00:00:00+00:00,4,3,25,12
2024-10-16 00:00:00+00:00,4,4,10,7
2024-10-17 00:00:00+00:00,6,4,12,7
2024-10-18 00:00:00+00:00,4,3,14,7
2024-10-19 00:00:00+00:00,1,1,85,6
2024-10-20 00:00:00+00:00,4,3,161,9
2024-10-21 00:00:00+00:00,2,2,56,12
2024-10-22 00:00:00+00:00,2,2,17,7
