url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,147,30
/awslabs/assisted-log-enabler-for-aws/issues,105,9
/awslabs/assisted-log-enabler-for-aws/pulls,91,10
/awslabs/assisted-log-enabler-for-aws/actions,32,3
/awslabs/assisted-log-enabler-for-aws/pull/65,17,4
/awslabs/assisted-log-enabler-for-aws/pull/55,16,3
/awslabs/assisted-log-enabler-for-aws/issues/created_by/closing_references,15,2
/awslabs/assisted-log-enabler-for-aws/activity,14,3
/awslabs/assisted-log-enabler-for-aws/pull/68,12,5
/awslabs/assisted-log-enabler-for-aws/milestones,12,4
