time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-01 00:00:00+00:00,1,1,,
2022-07-02 00:00:00+00:00,1,1,3.0,1.0
2022-07-03 00:00:00+00:00,1,1,,
2022-07-04 00:00:00+00:00,3,2,,
2022-07-05 00:00:00+00:00,14,9,56.0,3.0
2022-07-06 00:00:00+00:00,5,5,5.0,4.0
2022-07-07 00:00:00+00:00,7,7,18.0,5.0
2022-07-08 00:00:00+00:00,8,6,7.0,5.0
2022-07-09 00:00:00+00:00,3,3,2.0,2.0
2022-07-10 00:00:00+00:00,4,4,,
2022-07-11 00:00:00+00:00,7,7,16.0,3.0
2022-07-12 00:00:00+00:00,4,4,22.0,3.0
2022-07-13 00:00:00+00:00,6,6,5.0,4.0
2022-07-14 00:00:00+00:00,5,5,5.0,3.0
