time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-20 00:00:00+00:00,9,9,45,7
2025-09-21 00:00:00+00:00,4,4,49,12
2025-09-22 00:00:00+00:00,13,11,95,18
2025-09-23 00:00:00+00:00,6,6,123,18
2025-09-24 00:00:00+00:00,4,4,21,12
2025-09-25 00:00:00+00:00,9,9,5,4
2025-09-26 00:00:00+00:00,10,9,7,3
2025-09-27 00:00:00+00:00,6,5,19,8
2025-09-28 00:00:00+00:00,12,7,389,10
2025-09-29 00:00:00+00:00,9,6,49,14
2025-09-30 00:00:00+00:00,7,7,104,7
2025-10-01 00:00:00+00:00,10,10,26,14
2025-10-02 00:00:00+00:00,8,7,21,12
2025-10-03 00:00:00+00:00,1,1,21,11
