time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,9,9,14,5
2025-04-01 00:00:00+00:00,7,6,63,9
2025-04-02 00:00:00+00:00,3,3,14,5
2025-04-03 00:00:00+00:00,10,7,9,8
2025-04-04 00:00:00+00:00,5,5,15,8
2025-04-05 00:00:00+00:00,9,6,17,9
2025-04-06 00:00:00+00:00,6,5,26,5
2025-04-07 00:00:00+00:00,8,4,19,7
2025-04-08 00:00:00+00:00,3,3,17,3
2025-04-09 00:00:00+00:00,3,3,18,12
2025-04-10 00:00:00+00:00,6,4,13,9
2025-04-11 00:00:00+00:00,4,4,17,3
2025-04-12 00:00:00+00:00,3,3,9,6
2025-04-13 00:00:00+00:00,3,3,65,13
