time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-09 00:00:00+00:00,3,3,18,12
2025-04-10 00:00:00+00:00,6,4,13,9
2025-04-11 00:00:00+00:00,4,4,17,3
2025-04-12 00:00:00+00:00,3,3,9,6
2025-04-13 00:00:00+00:00,4,4,65,13
2025-04-14 00:00:00+00:00,3,3,25,9
2025-04-15 00:00:00+00:00,6,3,11,6
2025-04-16 00:00:00+00:00,3,3,28,6
2025-04-17 00:00:00+00:00,8,6,29,9
2025-04-18 00:00:00+00:00,11,8,11,5
2025-04-19 00:00:00+00:00,8,5,15,8
2025-04-20 00:00:00+00:00,7,5,31,6
2025-04-21 00:00:00+00:00,7,6,19,9
2025-04-22 00:00:00+00:00,4,4,8,5
