time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-01 00:00:00+00:00,37,15,56,11
2026-06-02 00:00:00+00:00,4,4,31,9
2026-06-03 00:00:00+00:00,53,24,43,11
2026-06-04 00:00:00+00:00,28,12,36,12
2026-06-05 00:00:00+00:00,27,14,49,10
2026-06-06 00:00:00+00:00,23,9,105,9
2026-06-07 00:00:00+00:00,26,12,98,6
2026-06-08 00:00:00+00:00,229,17,48,7
2026-06-09 00:00:00+00:00,41,21,38,4
2026-06-10 00:00:00+00:00,29,16,19,6
2026-06-11 00:00:00+00:00,36,16,38,14
2026-06-12 00:00:00+00:00,48,17,41,13
2026-06-13 00:00:00+00:00,56,17,32,7
2026-06-14 00:00:00+00:00,54,19,29,5
