url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,106,43
/awslabs/assisted-log-enabler-for-aws/blob/main/CHANGELOG.md,52,2
/awslabs/assisted-log-enabler-for-aws/blob/main/CODE_OF_CONDUCT.md,52,2
/awslabs/assisted-log-enabler-for-aws/blob/main/CONTRIBUTING.md,52,2
/awslabs/assisted-log-enabler-for-aws/blob/main/README.md,52,2
/awslabs/assisted-log-enabler-for-aws/issues,34,4
/awslabs/assisted-log-enabler-for-aws/pulls,32,4
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,20,5
/awslabs/assisted-log-enabler-for-aws/blob/main/permissions/ALE_child_account_role.yaml,17,3
/awslabs/assisted-log-enabler-for-aws/forks,17,1
