referrer,views_total,views_unique
github.com,33,12
Google,29,23
t.co,26,13
tldrsec.com,24,21
cloudseclist.com,7,6
linkedin.com,4,3
m.facebook.com,3,3
pages.awscloud.com,2,2
facebook.com,2,2
mail.google.com,2,1
