url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,156,63
/awslabs/assisted-log-enabler-for-aws/blob/main/CHANGELOG.md,36,3
/awslabs/assisted-log-enabler-for-aws/blob/main/CODE_OF_CONDUCT.md,36,3
/awslabs/assisted-log-enabler-for-aws/blob/main/CONTRIBUTING.md,36,3
/awslabs/assisted-log-enabler-for-aws/blob/main/README.md,36,3
/awslabs/assisted-log-enabler-for-aws/pulls,28,6
/awslabs/assisted-log-enabler-for-aws/issues,27,5
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,20,4
/awslabs/assisted-log-enabler-for-aws/activity,18,3
/awslabs/assisted-log-enabler-for-aws/blob/main/diagrams/assisted_log_enabler_lb.png,18,3
