referrer,views_total,views_unique
DuckDuckGo,32,9
Google,13,5
statics.teams.cdn.office.net,6,3
github.com,4,3
com.linkedin.android,3,1
pages.awscloud.com,2,1
nextdrive.atlassian.net,1,1
