url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,138,39
/awslabs/assisted-log-enabler-for-aws/issues,50,11
/awslabs/assisted-log-enabler-for-aws/actions,50,4
/awslabs/assisted-log-enabler-for-aws/pulls,48,13
/awslabs/assisted-log-enabler-for-aws/pull/65,19,4
/awslabs/assisted-log-enabler-for-aws/activity,17,3
/awslabs/assisted-log-enabler-for-aws/pull/55,17,3
/awslabs/assisted-log-enabler-for-aws/labels,16,4
/awslabs/assisted-log-enabler-for-aws/blob/main/diagrams/assisted_log_enabler.png,13,4
/awslabs/assisted-log-enabler-for-aws/commit/8b6c63feabc27579e21247ed2f2ba4e459a9ad55,13,4
