time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-21 00:00:00+00:00,7,6,16.0,6.0
2023-09-22 00:00:00+00:00,5,4,8.0,7.0
2023-09-23 00:00:00+00:00,22,6,,
2023-09-24 00:00:00+00:00,5,4,5.0,4.0
2023-09-25 00:00:00+00:00,6,5,17.0,9.0
2023-09-26 00:00:00+00:00,5,4,8.0,6.0
2023-09-27 00:00:00+00:00,6,5,14.0,7.0
2023-09-28 00:00:00+00:00,5,4,12.0,9.0
2023-09-29 00:00:00+00:00,10,5,6.0,4.0
2023-09-30 00:00:00+00:00,5,4,4.0,2.0
2023-10-01 00:00:00+00:00,6,5,10.0,6.0
2023-10-02 00:00:00+00:00,5,4,41.0,13.0
2023-10-03 00:00:00+00:00,6,5,31.0,8.0
2023-10-04 00:00:00+00:00,2,2,15.0,9.0
