time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-30 00:00:00+00:00,4,3,21,8
2024-12-31 00:00:00+00:00,1,1,14,6
2025-01-01 00:00:00+00:00,1,1,25,9
2025-01-02 00:00:00+00:00,4,4,21,10
2025-01-03 00:00:00+00:00,2,2,17,8
2025-01-04 00:00:00+00:00,3,2,9,5
2025-01-05 00:00:00+00:00,2,2,98,5
2025-01-06 00:00:00+00:00,3,3,39,12
2025-01-07 00:00:00+00:00,3,3,17,13
2025-01-08 00:00:00+00:00,3,3,24,7
2025-01-09 00:00:00+00:00,3,3,20,13
2025-01-10 00:00:00+00:00,5,5,15,9
2025-01-11 00:00:00+00:00,5,4,21,6
2025-01-12 00:00:00+00:00,1,1,41,11
