url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,113,56
/awslabs/assisted-log-enabler-for-aws/forks,20,6
/awslabs/assisted-log-enabler-for-aws/pulls,19,5
/awslabs/assisted-log-enabler-for-aws/issues,14,5
/awslabs/assisted-log-enabler-for-aws/graphs/commit-activity,6,5
/awslabs/assisted-log-enabler-for-aws/actions,5,4
/awslabs/assisted-log-enabler-for-aws/issues/16,4,3
/awslabs/assisted-log-enabler-for-aws/issues/38,4,3
/awslabs/assisted-log-enabler-for-aws/issues/41,4,3
/awslabs/assisted-log-enabler-for-aws/issues/43,4,3
