time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-03 00:00:00+00:00,3,2,9,4
2024-08-04 00:00:00+00:00,5,3,182,6
2024-08-05 00:00:00+00:00,4,4,17,6
2024-08-06 00:00:00+00:00,2,2,16,7
2024-08-07 00:00:00+00:00,5,4,15,6
2024-08-08 00:00:00+00:00,2,2,17,7
2024-08-09 00:00:00+00:00,5,5,10,5
2024-08-10 00:00:00+00:00,2,2,10,3
2024-08-11 00:00:00+00:00,5,3,195,7
2024-08-12 00:00:00+00:00,8,5,22,12
2024-08-13 00:00:00+00:00,2,2,21,7
2024-08-14 00:00:00+00:00,3,3,17,4
2024-08-15 00:00:00+00:00,5,2,4,2
2024-08-16 00:00:00+00:00,3,3,4,3
