referrer,views_total,views_unique
github.com,19,8
linkedin.com,7,2
Google,4,4
pages.awscloud.com,2,1
statics.teams.cdn.office.net,1,1
com.google.android.gm,1,1
ukc-excel.officeapps.live.com,1,1
