time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-02 00:00:00+00:00,4,4,14,10
2022-09-03 00:00:00+00:00,3,3,3,3
2022-09-04 00:00:00+00:00,3,3,5,5
2022-09-05 00:00:00+00:00,5,5,6,6
2022-09-06 00:00:00+00:00,4,4,15,9
2022-09-07 00:00:00+00:00,4,4,13,13
2022-09-08 00:00:00+00:00,7,6,14,11
2022-09-09 00:00:00+00:00,5,4,10,8
2022-09-10 00:00:00+00:00,3,3,1,1
2022-09-11 00:00:00+00:00,4,4,7,7
2022-09-12 00:00:00+00:00,3,3,12,6
2022-09-13 00:00:00+00:00,4,4,8,5
2022-09-14 00:00:00+00:00,5,5,7,7
2022-09-15 00:00:00+00:00,6,5,7,7
