url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,140,95
/awslabs/assisted-log-enabler-for-aws/forks,38,8
/awslabs/assisted-log-enabler-for-aws/pulls,24,9
/awslabs/assisted-log-enabler-for-aws/issues,16,8
/awslabs/assisted-log-enabler-for-aws/graphs/commit-activity,12,8
/awslabs/assisted-log-enabler-for-aws/actions,11,5
/awslabs/assisted-log-enabler-for-aws/stargazers,8,7
/awslabs/assisted-log-enabler-for-aws/releases,8,5
/awslabs/assisted-log-enabler-for-aws/commits,8,3
/awslabs/assisted-log-enabler-for-aws/releases/tag/v1.6.0,6,5
