url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,176,83
/awslabs/assisted-log-enabler-for-aws/issues,24,6
/awslabs/assisted-log-enabler-for-aws/pulls,20,4
/awslabs/assisted-log-enabler-for-aws/forks,20,3
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,15,3
/awslabs/assisted-log-enabler-for-aws/graphs/commit-activity,7,3
/awslabs/assisted-log-enabler-for-aws/tree/main/subfunctions,6,4
/awslabs/assisted-log-enabler-for-aws/tree/main,6,2
/awslabs/assisted-log-enabler-for-aws/pulse,4,3
/awslabs/assisted-log-enabler-for-aws/actions,3,3
