time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-21 00:00:00+00:00,8,5,75,6
2024-04-22 00:00:00+00:00,6,6,66,7
2024-04-23 00:00:00+00:00,7,6,8,5
2024-04-24 00:00:00+00:00,8,7,16,10
2024-04-25 00:00:00+00:00,5,5,64,9
2024-04-26 00:00:00+00:00,8,5,23,7
2024-04-27 00:00:00+00:00,9,6,62,4
2024-04-28 00:00:00+00:00,4,4,170,6
2024-04-29 00:00:00+00:00,7,6,69,6
2024-04-30 00:00:00+00:00,11,8,70,8
2024-05-01 00:00:00+00:00,4,4,105,12
2024-05-02 00:00:00+00:00,8,5,58,3
2024-05-03 00:00:00+00:00,5,5,147,11
2024-05-04 00:00:00+00:00,7,6,59,5
