time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-07 00:00:00+00:00,6,5,1,1
2023-10-08 00:00:00+00:00,5,4,4,4
2023-10-09 00:00:00+00:00,7,6,16,5
2023-10-10 00:00:00+00:00,9,7,5,3
2023-10-11 00:00:00+00:00,5,4,10,6
2023-10-12 00:00:00+00:00,6,5,34,9
2023-10-13 00:00:00+00:00,5,4,6,4
2023-10-14 00:00:00+00:00,24,7,9,1
2023-10-15 00:00:00+00:00,6,5,18,5
2023-10-16 00:00:00+00:00,9,7,29,11
2023-10-17 00:00:00+00:00,17,12,109,8
2023-10-18 00:00:00+00:00,6,6,21,10
2023-10-19 00:00:00+00:00,23,18,246,30
2023-10-20 00:00:00+00:00,4,4,264,133
