url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,147,60
/awslabs/assisted-log-enabler-for-aws/pulls,58,6
/awslabs/assisted-log-enabler-for-aws/blob/main/README.md,56,6
/awslabs/assisted-log-enabler-for-aws/blob/main/CHANGELOG.md,52,4
/awslabs/assisted-log-enabler-for-aws/blob/main/CODE_OF_CONDUCT.md,52,4
/awslabs/assisted-log-enabler-for-aws/blob/main/CONTRIBUTING.md,52,4
/awslabs/assisted-log-enabler-for-aws/issues,40,5
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,34,10
/awslabs/assisted-log-enabler-for-aws/forks,32,3
/awslabs/assisted-log-enabler-for-aws/tree/main/subfunctions,23,6
