referrer,views_total,views_unique
Google,83,17
github.com,17,8
teams.microsoft.com,12,2
livestreaming.corp.amazon.com,7,7
Bing,3,1
DuckDuckGo,3,1
linkedin.com,1,1
github.dev,1,1
statics.teams.cdn.office.net,1,1
