time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-11 00:00:00+00:00,14,8,60,7
2026-08-12 00:00:00+00:00,8,8,66,6
2026-08-13 00:00:00+00:00,25,12,80,5
2026-08-14 00:00:00+00:00,7,7,84,6
2026-08-15 00:00:00+00:00,23,15,87,6
2026-08-16 00:00:00+00:00,33,18,176,7
2026-08-17 00:00:00+00:00,22,12,143,9
2026-08-18 00:00:00+00:00,10,9,140,10
2026-08-19 00:00:00+00:00,6,6,89,9
2026-08-20 00:00:00+00:00,36,23,189,6
2026-08-21 00:00:00+00:00,19,14,60,7
2026-08-22 00:00:00+00:00,6,6,70,5
2026-08-23 00:00:00+00:00,5,5,87,8
2026-08-24 00:00:00+00:00,12,8,72,11
