url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,171,54
/awslabs/assisted-log-enabler-for-aws/pulls,36,5
/awslabs/assisted-log-enabler-for-aws/issues,35,4
/awslabs/assisted-log-enabler-for-aws/forks,23,3
/awslabs/assisted-log-enabler-for-aws/graphs/commit-activity,10,3
/awslabs/assisted-log-enabler-for-aws/issues/66,2,2
/awslabs/assisted-log-enabler-for-aws/stargazers,2,2
/awslabs/assisted-log-enabler-for-aws/tree/main/subfunctions,2,2
/awslabs/assisted-log-enabler-for-aws/actions,1,1
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,1,1
