referrer,views_total,views_unique
Google,13,8
mail.google.com,9,6
claude.ai,7,1
com.google.android.gm,4,4
innoreader.com,1,1
heise.de,1,1
github.com,1,1
statics.teams.cdn.office.net,1,1
