time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-04 00:00:00+00:00,2,2,12,8
2024-12-05 00:00:00+00:00,1,1,8,5
2024-12-06 00:00:00+00:00,5,3,17,8
2024-12-07 00:00:00+00:00,1,1,21,4
2024-12-08 00:00:00+00:00,4,4,38,5
2024-12-09 00:00:00+00:00,2,2,13,7
2024-12-10 00:00:00+00:00,4,4,19,8
2024-12-11 00:00:00+00:00,2,2,21,11
2024-12-12 00:00:00+00:00,2,2,11,7
2024-12-13 00:00:00+00:00,4,2,13,9
2024-12-14 00:00:00+00:00,5,3,28,9
2024-12-15 00:00:00+00:00,1,1,32,8
2024-12-16 00:00:00+00:00,2,2,15,10
2024-12-17 00:00:00+00:00,2,2,12,10
