time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-26 00:00:00+00:00,12,12,14,9
2025-11-27 00:00:00+00:00,7,7,9,6
2025-11-28 00:00:00+00:00,6,6,54,11
2025-11-29 00:00:00+00:00,14,10,6,3
2025-11-30 00:00:00+00:00,7,7,27,9
2025-12-01 00:00:00+00:00,46,17,46,11
2025-12-02 00:00:00+00:00,60,17,11,7
2025-12-03 00:00:00+00:00,104,25,8,7
2025-12-04 00:00:00+00:00,11,7,26,5
2025-12-05 00:00:00+00:00,13,9,27,8
2025-12-06 00:00:00+00:00,12,7,6,5
2025-12-07 00:00:00+00:00,11,7,20,7
2025-12-08 00:00:00+00:00,12,8,42,10
2025-12-09 00:00:00+00:00,8,6,15,9
