time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-01 00:00:00+00:00,11,5,40,8
2025-06-02 00:00:00+00:00,15,5,14,7
2025-06-03 00:00:00+00:00,15,6,14,13
2025-06-04 00:00:00+00:00,15,6,24,15
2025-06-05 00:00:00+00:00,21,11,11,10
2025-06-06 00:00:00+00:00,17,8,10,7
2025-06-07 00:00:00+00:00,12,4,7,3
2025-06-08 00:00:00+00:00,11,5,25,4
2025-06-09 00:00:00+00:00,14,6,17,8
2025-06-10 00:00:00+00:00,12,4,191,13
2025-06-11 00:00:00+00:00,13,5,62,12
2025-06-12 00:00:00+00:00,12,5,110,15
2025-06-13 00:00:00+00:00,17,10,93,8
2025-06-14 00:00:00+00:00,4,3,37,7
