time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-17 00:00:00+00:00,5,5,18.0,9.0
2023-02-18 00:00:00+00:00,2,2,,
2023-02-19 00:00:00+00:00,3,3,,
2023-02-20 00:00:00+00:00,6,6,8.0,5.0
2023-02-21 00:00:00+00:00,5,5,24.0,13.0
2023-02-22 00:00:00+00:00,5,5,6.0,6.0
2023-02-23 00:00:00+00:00,4,4,13.0,10.0
2023-02-24 00:00:00+00:00,4,4,19.0,15.0
2023-02-25 00:00:00+00:00,3,3,2.0,2.0
2023-02-26 00:00:00+00:00,4,4,3.0,3.0
2023-02-27 00:00:00+00:00,4,4,30.0,11.0
2023-02-28 00:00:00+00:00,4,4,13.0,10.0
2023-03-01 00:00:00+00:00,13,13,15.0,11.0
2023-03-02 00:00:00+00:00,10,7,6.0,4.0
