time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-13 00:00:00+00:00,4,4,1.0,1.0
2022-12-14 00:00:00+00:00,6,6,15.0,5.0
2022-12-15 00:00:00+00:00,4,4,8.0,6.0
2022-12-16 00:00:00+00:00,5,5,5.0,4.0
2022-12-17 00:00:00+00:00,5,5,2.0,2.0
2022-12-18 00:00:00+00:00,4,4,,
2022-12-19 00:00:00+00:00,5,5,5.0,5.0
2022-12-20 00:00:00+00:00,5,5,2.0,2.0
2022-12-21 00:00:00+00:00,3,3,3.0,3.0
2022-12-22 00:00:00+00:00,4,4,15.0,8.0
2022-12-23 00:00:00+00:00,4,4,24.0,16.0
2022-12-24 00:00:00+00:00,5,5,10.0,7.0
2022-12-25 00:00:00+00:00,3,3,9.0,8.0
2022-12-26 00:00:00+00:00,2,2,7.0,4.0
