url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,111,53
/awslabs/assisted-log-enabler-for-aws/pulls,24,5
/awslabs/assisted-log-enabler-for-aws/issues,19,4
/awslabs/assisted-log-enabler-for-aws/tree/main/subfunctions,18,3
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,13,4
/awslabs/assisted-log-enabler-for-aws/tree/main/diagrams,9,2
/awslabs/assisted-log-enabler-for-aws/blob/main/permissions/ALE_child_account_role.yaml,8,3
/awslabs/assisted-log-enabler-for-aws/blob/main/subfunctions/ALE_single_account.py,7,2
/awslabs/assisted-log-enabler-for-aws/blob/main/diagrams/assisted_log_enabler_lb.png,6,3
/awslabs/assisted-log-enabler-for-aws/blob/main/diagrams/assisted_log_enabler.png,6,3
