time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-26 00:00:00+00:00,1,1,15,9
2024-06-27 00:00:00+00:00,3,3,9,6
2024-06-28 00:00:00+00:00,2,2,120,9
2024-06-29 00:00:00+00:00,5,4,19,4
2024-06-30 00:00:00+00:00,3,3,219,7
2024-07-01 00:00:00+00:00,4,4,69,9
2024-07-02 00:00:00+00:00,3,3,14,8
2024-07-03 00:00:00+00:00,3,3,11,6
2024-07-04 00:00:00+00:00,6,4,15,5
2024-07-05 00:00:00+00:00,2,2,93,6
2024-07-06 00:00:00+00:00,3,3,9,3
2024-07-07 00:00:00+00:00,5,4,569,6
2024-07-08 00:00:00+00:00,5,5,15,7
2024-07-09 00:00:00+00:00,1,1,33,15
