time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-06 00:00:00+00:00,3,3,19,14
2024-02-07 00:00:00+00:00,5,5,79,11
2024-02-08 00:00:00+00:00,8,6,23,15
2024-02-09 00:00:00+00:00,4,4,95,9
2024-02-10 00:00:00+00:00,4,4,5,4
2024-02-11 00:00:00+00:00,3,3,21,6
2024-02-12 00:00:00+00:00,5,5,21,6
2024-02-13 00:00:00+00:00,3,3,21,11
2024-02-14 00:00:00+00:00,3,3,28,14
2024-02-15 00:00:00+00:00,3,3,145,20
2024-02-16 00:00:00+00:00,4,4,22,10
2024-02-17 00:00:00+00:00,5,5,10,6
2024-02-18 00:00:00+00:00,4,4,1,1
2024-02-19 00:00:00+00:00,3,3,60,9
