time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-26 00:00:00+00:00,5,4,8,6
2023-09-27 00:00:00+00:00,6,5,14,7
2023-09-28 00:00:00+00:00,5,4,12,9
2023-09-29 00:00:00+00:00,10,5,6,4
2023-09-30 00:00:00+00:00,5,4,4,2
2023-10-01 00:00:00+00:00,6,5,10,6
2023-10-02 00:00:00+00:00,5,4,41,13
2023-10-03 00:00:00+00:00,6,5,31,8
2023-10-04 00:00:00+00:00,5,4,16,10
2023-10-05 00:00:00+00:00,5,4,12,10
2023-10-06 00:00:00+00:00,20,7,12,8
2023-10-07 00:00:00+00:00,6,5,1,1
2023-10-08 00:00:00+00:00,5,4,4,4
2023-10-09 00:00:00+00:00,4,4,16,5
