time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,6,6,47,10
2025-09-10 00:00:00+00:00,8,5,115,8
2025-09-11 00:00:00+00:00,10,10,39,12
2025-09-12 00:00:00+00:00,9,9,31,8
2025-09-13 00:00:00+00:00,3,3,19,5
2025-09-14 00:00:00+00:00,8,8,104,11
2025-09-15 00:00:00+00:00,7,7,72,14
2025-09-16 00:00:00+00:00,21,11,27,10
2025-09-17 00:00:00+00:00,8,6,26,10
2025-09-18 00:00:00+00:00,6,6,11,10
2025-09-19 00:00:00+00:00,11,9,18,7
2025-09-20 00:00:00+00:00,9,9,45,7
2025-09-21 00:00:00+00:00,4,4,49,12
2025-09-22 00:00:00+00:00,7,6,92,17
