url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,90,54
/awslabs/assisted-log-enabler-for-aws/pulls,17,8
/awslabs/assisted-log-enabler-for-aws/issues,5,5
/awslabs/assisted-log-enabler-for-aws/pull/45/files,5,3
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,4,2
/awslabs/assisted-log-enabler-for-aws/blob/main/subfunctions/ALE_single_account.py,4,2
/awslabs/assisted-log-enabler-for-aws/pull/45,4,2
/awslabs/assisted-log-enabler-for-aws/forks,3,3
/awslabs/assisted-log-enabler-for-aws/pull/48,2,2
/awslabs/assisted-log-enabler-for-aws/stargazers,2,2
