referrer,views_total,views_unique
t.co,25,21
Google,18,8
mail.google.com,11,11
github.com,11,10
com.google.android.gm,9,8
pages.awscloud.com,3,2
Bing,2,1
com.linkedin.android,1,1
DuckDuckGo,1,1
feedly.com,1,1
