time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-11 00:00:00+00:00,13,8,25,7
2026-01-12 00:00:00+00:00,9,5,31,14
2026-01-13 00:00:00+00:00,14,9,14,8
2026-01-14 00:00:00+00:00,11,7,21,6
2026-01-15 00:00:00+00:00,18,10,12,9
2026-01-16 00:00:00+00:00,16,7,2,1
2026-01-17 00:00:00+00:00,20,11,7,2
2026-01-18 00:00:00+00:00,11,7,26,10
2026-01-19 00:00:00+00:00,17,9,22,9
2026-01-20 00:00:00+00:00,18,8,9,5
2026-01-21 00:00:00+00:00,34,16,3,3
2026-01-22 00:00:00+00:00,11,7,0,0
2026-01-23 00:00:00+00:00,4,4,8,7
2026-01-24 00:00:00+00:00,26,10,44,7
