url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,125,60
/awslabs/assisted-log-enabler-for-aws/pulls,68,18
/awslabs/assisted-log-enabler-for-aws/issues,56,16
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,8,6
/awslabs/assisted-log-enabler-for-aws/actions,7,5
/awslabs/assisted-log-enabler-for-aws/milestones,6,5
/awslabs/assisted-log-enabler-for-aws/issues/54,5,4
/awslabs/assisted-log-enabler-for-aws/issues/61,5,4
/awslabs/assisted-log-enabler-for-aws/issues/66,5,4
/awslabs/assisted-log-enabler-for-aws/issues/16,5,3
